,Gender,JobTitle,DepartmentName,StoreLocation,Division,Age,LengthService,AbsentHours,BusinessUnit
1507,F,Dairy Person,Dairy,Montana,Stores,58.55288406,2.923031327,122.1279087,Stores
1508,M,Meat Cutter,Meats,Vermont,Stores,54.19406321,3.634907881,111.3969266,Stores
1510,F,Customer Service Manager,Customer Service,Missouri,Stores,36.28255485,4.004739308,62.10166491,Stores
1512,M,Dairy Person,Dairy,Alabama,Stores,43.56667402,5.387850381,67.07774081,Stores
1513,F,Accounts Receiveable Clerk,Accounts Receiveable,West Virginia,FinanceAndAccounting,50.49203,1.0,95.25419977,HeadOffice
1514,F,Produce Manager,Produce,Rhode Island,Stores,53.93712455,2.712698453,56.37950642,Stores
1515,M,Accounts Receiveable Clerk,Accounts Receiveable,Hawaii,FinanceAndAccounting,50.35583,11.292913,43.88459795,HeadOffice
1517,F,Dairy Person,Dairy,Texas,Stores,54.35985612,4.753459788,109.2038931,Stores
1519,M,Dairy Person,Dairy,Wisconsin,Stores,48.92708862,3.006986995,143.8674774,Stores
1520,M,Dairy Person,Dairy,Arizona,Stores,56.79286267,3.903631072,76.91005608,Stores
1521,F,Meat Cutter,Meats,Kansas,Stores,41.10283822,7.222626801,30.91999929,Stores
1522,F,Bakery Manager,Bakery,Missouri,Stores,51.08854833,3.513811442,149.3435972,Stores
1523,F,Accounts Payable Clerk,Accounts Payable,Florida,FinanceAndAccounting,50.49203,6.03801,74.03112434,HeadOffice
1524,M,Meats Manager,Meats,Massachusetts,Stores,34.36894057,2.297133308,19.17839314,Stores
1525,F,Baker,Bakery,Illinois,Stores,49.95116925,3.941160748,119.0327168,Stores
1526,M,Processed Foods Manager,Processed Foods,Mississippi,Stores,64.3230608,3.718960056,187.6991758,Stores
1527,F,Customer Service Manager,Customer Service,New Mexico,Stores,71.19629116,4.719330904,224.1336676,Stores
1528,F,Meat Cutter,Meats,New Mexico,Stores,33.03522444,2.407511909,15.76722578,Stores
1530,M,Accounts Payable Clerk,Accounts Payable,California,FinanceAndAccounting,50.35583,9.7166332,52.41725143,HeadOffice
1531,F,Dairy Person,Dairy,Colorado,Stores,41.67195473,4.864372887,121.1646574,Stores
1533,M,Meat Cutter,Meats,Washington,Stores,54.27061896,3.93836844,128.6456172,Stores
1534,M,Meat Cutter,Meats,Tennessee,Stores,44.22842278,2.488781633,115.8145948,Stores
1535,F,Cashier,Customer Service,Oklahoma,Stores,31.93956989,3.968868942,18.73012832,Stores
1536,M,Dairy Person,Dairy,Florida,Stores,36.73271561,2.528923916,35.78949726,Stores
1537,M,Dairy Person,Dairy,Illinois,Stores,48.49242201,0.890875965,87.67191586,Stores
1538,F,Processed Foods Manager,Processed Foods,Hawaii,Stores,39.3065906,4.882306905,44.0469685,Stores
1541,F,Dairy Person,Dairy,Wyoming,Stores,52.93223458,4.998280745,139.4244662,Stores
1542,M,Cashier,Customer Service,Rhode Island,Stores,46.09097808,5.976342611,45.49974006,Stores
1543,F,Produce Manager,Produce,Massachusetts,Stores,48.458279,3.285172935,97.59513001,Stores
1544,M,Dairy Person,Dairy,Hawaii,Stores,60.10048711,1.605054936,134.8159738,Stores
1545,M,Auditor,Audit,California,FinanceAndAccounting,52.36731,6.5640736,104.3819258,HeadOffice
1546,F,Meat Cutter,Meats,Delaware,Stores,36.32245855,6.246435116,37.67224816,Stores
1547,F,Produce Manager,Produce,Montana,Stores,43.20182176,2.451549454,133.5033109,Stores
1548,M,Meat Cutter,Meats,Colorado,Stores,54.38113592,3.593300944,82.01906249,Stores
1549,F,Dairy Person,Dairy,Washington,Stores,42.82792744,4.887753036,77.23774024,Stores
1551,M,Dairy Person,Dairy,Alabama,Stores,43.21244309,6.879570324,114.4509883,Stores
1552,M,Bakery Manager,Bakery,Maryland,Stores,47.13477486,5.283380223,86.68123298,Stores
1553,M,Dairy Person,Dairy,Alabama,Stores,50.1787782,5.659582946,88.23736624,Stores
1554,M,Meat Cutter,Meats,Hawaii,Stores,33.74960577,7.04589467,22.90134342,Stores
1555,M,Cashier,Customer Service,Hawaii,Stores,34.02589406,2.814045513,59.66601999,Stores
1557,F,Accounting Clerk,Accounting,Illinois,FinanceAndAccounting,43.14849,2.217576,76.07563798,HeadOffice
1558,F,Accounting Clerk,Accounting,Illinois,FinanceAndAccounting,45.2326,11.941126,34.28924356,HeadOffice
1559,F,Bakery Manager,Bakery,Connecticut,Stores,36.54991941,3.699967343,22.39200199,Stores
1560,M,Bakery Manager,Bakery,Nevada,Stores,47.47208218,7.83888848,58.26184527,Stores
1561,M,Dairy Person,Dairy,California,Stores,38.51063254,6.043433155,31.18648782,Stores
1562,F,Dairy Person,Dairy,Mississippi,Stores,38.2823123,3.163242459,24.49712557,Stores
1563,F,Dairy Person,Dairy,Louisiana,Stores,48.73311766,4.415795764,99.50829797,Stores
1564,M,Meat Cutter,Meats,Nebraska,Stores,51.52067511,5.555116228,84.89864401,Stores
1565,M,Meat Cutter,Meats,Pennsylvania,Stores,42.8343336,6.593772268,62.72179805,Stores
1566,F,Meats Manager,Meats,Texas,Stores,46.79068886,3.306681182,90.65651823,Stores
1567,M,Meat Cutter,Meats,Minnesota,Stores,36.73424671,5.391830988,5.734258443,Stores
1568,F,Customer Service Manager,Customer Service,Wisconsin,Stores,29.23211232,3.1444113,33.35784768,Stores
1569,M,Customer Service Manager,Customer Service,Louisiana,Stores,41.52687284,3.164526743,47.2060541,Stores
1570,F,Cashier,Customer Service,Montana,Stores,40.92326246,6.277363229,69.60657604,Stores
1572,M,Processed Foods Manager,Processed Foods,New Hampshire,Stores,58.88939662,4.936829242,142.4361977,Stores
1573,F,Accounting Clerk,Accounting,Mississippi,FinanceAndAccounting,36.15901,1.0,103.6878395,HeadOffice
1574,F,Customer Service Manager,Customer Service,Alaska,Stores,49.47006472,5.46005327,97.73720071,Stores
1575,M,Investment Analyst,Investment,Alaska,FinanceAndAccounting,62.16749,4.9877938,148.7596883,HeadOffice
1576,M,Investment Analyst,Investment,Florida,FinanceAndAccounting,50.89984,3.411514,113.9210127,HeadOffice
1577,F,Investment Analyst,Investment,Illinois,FinanceAndAccounting,47.21607,1.0,158.0095958,HeadOffice
1580,F,Dairy Person,Dairy,Tennessee,Stores,27.82595474,5.15236987,11.28358254,Stores
1581,F,Dairy Person,Dairy,Virginia,Stores,64.21139326,5.500300598,252.1935348,Stores
1582,F,Store Manager,Store Management,Missouri,Stores,43.46001198,6.606748907,92.8500769,Stores
1583,F,Dairy Person,Dairy,Wisconsin,Stores,29.81257159,3.42004528,9.716189432,Stores
1585,F,Dairy Person,Dairy,Texas,Stores,42.21204521,3.281921958,39.46046537,Stores
1586,M,Cashier,Customer Service,Kansas,Stores,52.64493698,3.719226996,106.5314936,Stores
1587,F,Cashier,Customer Service,Indiana,Stores,57.56830351,4.419523622,137.6513291,Stores
1590,M,Meats Manager,Meats,Connecticut,Stores,56.28341478,4.162559831,146.9058794,Stores
1591,F,Produce Manager,Produce,Montana,Stores,57.07690599,4.572237539,143.0715644,Stores
1592,M,Store Manager,Store Management,Vermont,Stores,36.93262724,5.878971795,41.70783489,Stores
1593,M,Dairy Person,Dairy,Idaho,Stores,44.64226576,5.464911166,5.050380345,Stores
1594,F,Store Manager,Store Management,North Dakota,Stores,31.48262484,2.932562922,23.40910406,Stores
1595,F,Dairy Person,Dairy,Vermont,Stores,48.12294144,1.805860081,109.169773,Stores
1596,F,Meat Cutter,Meats,Florida,Stores,56.90848153,4.159893186,160.1006454,Stores
1597,F,Bakery Manager,Bakery,Nevada,Stores,31.62154774,6.036987781,24.09034041,Stores
1598,F,Meat Cutter,Meats,Idaho,Stores,43.37365897,2.997712207,96.4341079,Stores
1599,M,Cashier,Customer Service,South Dakota,Stores,34.90059037,2.200603025,21.51754142,Stores
1600,F,Meat Cutter,Meats,Wyoming,Stores,50.41721406,4.698172087,64.99179983,Stores
1601,M,Dairy Person,Dairy,Arizona,Stores,44.39595753,3.727231857,40.92043449,Stores
1602,M,Cashier,Customer Service,Hawaii,Stores,36.9033031,2.733491426,36.96808278,Stores
1603,F,Dairy Person,Dairy,Massachusetts,Stores,35.06585201,5.747477005,52.58132638,Stores
1604,M,Cashier,Customer Service,Montana,Stores,49.70338122,4.359698104,60.94427641,Stores
1605,M,Dairy Person,Dairy,West Virginia,Stores,46.74495644,5.703258269,72.29406456,Stores
1606,F,Processed Foods Manager,Processed Foods,Washington,Stores,50.22507404,5.373331279,124.0014847,Stores
1607,F,Meat Cutter,Meats,Kansas,Stores,34.22408942,3.983682024,4.152730152,Stores
1610,F,Customer Service Manager,Customer Service,Nevada,Stores,51.74706575,5.139934146,171.5987945,Stores
1611,F,Produce Manager,Produce,Indiana,Stores,34.6081338,4.807169007,50.03448535,Stores
1614,F,Dairy Person,Dairy,Georgia,Stores,30.9129059,5.092855834,44.21638699,Stores
1615,M,Produce Manager,Produce,Iowa,Stores,28.4036106,3.822796888,3.975308439,Stores
1616,F,Store Manager,Store Management,Hawaii,Stores,47.24782143,3.358620955,109.4073619,Stores
1617,M,Dairy Person,Dairy,Delaware,Stores,32.57308559,2.515101624,1.80623103,Stores
1618,M,Meat Cutter,Meats,Illinois,Stores,45.72044444,3.912840237,48.15769642,Stores
1623,M,Meats Manager,Meats,North Dakota,Stores,46.93480436,5.820855892,90.68451645,Stores
1624,M,Dairy Person,Dairy,Maryland,Stores,49.87218685,4.814959439,81.88877394,Stores
1625,M,Dairy Person,Dairy,Alaska,Stores,46.15324021,3.659387279,71.09417357,Stores
1626,F,Dairy Person,Dairy,Pennsylvania,Stores,48.22414735,3.492855847,113.9517755,Stores
1627,M,Meat Cutter,Meats,Oregon,Stores,38.65027202,5.575493321,31.28151384,Stores
1628,F,Meat Cutter,Meats,Oklahoma,Stores,43.26056437,0.963442779,77.77028695,Stores
1629,F,Produce Manager,Produce,Nevada,Stores,40.27677233,4.828630895,55.97125867,Stores
1630,M,Meat Cutter,Meats,Indiana,Stores,42.90943375,3.61765488,18.33926562,Stores
1633,F,Meat Cutter,Meats,Mississippi,Stores,31.77625212,8.11038862,14.19276719,Stores
1634,F,Meats Manager,Meats,Virginia,Stores,43.8082216,4.346292908,94.99816846,Stores
1635,F,Meat Cutter,Meats,Missouri,Stores,39.37750843,7.534725744,76.91674531,Stores
1636,M,Bakery Manager,Bakery,Tennessee,Stores,33.22422715,3.68958515,5.390018108,Stores
1637,F,Cashier,Customer Service,New York,Stores,31.71955135,8.650416151,27.57108643,Stores
1638,F,Dairy Person,Dairy,Iowa,Stores,52.25198121,3.950159593,76.12277322,Stores
1639,M,Dairy Person,Dairy,Iowa,Stores,38.63558185,4.487209437,15.22482778,Stores
1640,M,Customer Service Manager,Customer Service,West Virginia,Stores,57.46474149,3.419576584,130.3148975,Stores
1641,F,Cashier,Customer Service,Missouri,Stores,33.32168971,5.135296485,38.03830304,Stores
1643,M,Meat Cutter,Meats,Georgia,Stores,42.05274278,4.991987932,11.49791499,Stores
1644,F,Dairy Person,Dairy,Louisiana,Stores,41.02080897,6.832054224,82.85669968,Stores
1645,F,Dairy Person,Dairy,Michigan,Stores,51.41353593,2.29935691,128.3501904,Stores
1646,F,Dairy Person,Dairy,Missouri,Stores,52.45630168,2.921349573,158.348821,Stores
1648,M,Meat Cutter,Meats,Ohio,Stores,55.75117353,6.376699054,103.8661647,Stores
1649,M,Bakery Manager,Bakery,Tennessee,Stores,50.1131403,0.83029316,69.423909,Stores
1650,F,Store Manager,Store Management,Hawaii,Stores,43.56235916,2.893892605,63.88600906,Stores
1654,M,Dairy Person,Dairy,Nevada,Stores,64.74743075,6.276745821,143.1442849,Stores
1655,F,Meat Cutter,Meats,Utah,Stores,48.63047508,2.894175421,114.1590102,Stores
1656,F,Cashier,Customer Service,Minnesota,Stores,47.13065759,6.923995483,98.79784712,Stores
1657,M,Cashier,Customer Service,South Carolina,Stores,43.84557132,6.184248734,58.7567821,Stores
1658,F,Meat Cutter,Meats,Connecticut,Stores,49.61313753,5.321750298,119.8580698,Stores
1659,M,Cashier,Customer Service,Arizona,Stores,56.44392203,7.581689241,124.2468787,Stores
1660,M,Meat Cutter,Meats,North Dakota,Stores,42.74685126,8.043522521,42.0864747,Stores
1661,M,Dairy Person,Dairy,Montana,Stores,53.73202175,6.400085013,127.9252719,Stores
1662,F,Processed Foods Manager,Processed Foods,Rhode Island,Stores,34.47032056,2.719517208,62.84446425,Stores
1663,M,Dairy Person,Dairy,Wyoming,Stores,33.75596712,1.828499112,9.054959508,Stores
1664,M,Cashier,Customer Service,Arkansas,Stores,37.99555192,4.058105743,53.23684168,Stores
1665,F,Meats Manager,Meats,North Carolina,Stores,50.62992232,2.446435672,81.99706142,Stores
1666,F,Meat Cutter,Meats,Iowa,Stores,47.72548715,7.121162142,106.4973944,Stores
1667,M,Cashier,Customer Service,Indiana,Stores,32.3379476,6.395795375,54.12422153,Stores
1668,F,Dairy Person,Dairy,Maine,Stores,37.46623826,5.568185677,38.45225126,Stores
1669,F,Meat Cutter,Meats,Kansas,Stores,39.32944439,3.797034845,59.05590835,Stores
1670,M,Cashier,Customer Service,Oklahoma,Stores,52.91852779,2.67030882,125.701118,Stores
1671,F,Meat Cutter,Meats,South Dakota,Stores,42.60720655,1.870894451,74.42728902,Stores
1672,F,Dairy Person,Dairy,Georgia,Stores,48.05363743,3.096556602,81.5962291,Stores
1673,F,Customer Service Manager,Customer Service,Hawaii,Stores,38.90153463,3.930887875,15.31847784,Stores
1674,M,Cashier,Customer Service,Texas,Stores,43.02760084,3.678003701,47.13795231,Stores
1676,M,Dairy Person,Dairy,Mississippi,Stores,43.61757619,5.805105216,45.15221396,Stores
1677,M,Store Manager,Store Management,Alaska,Stores,42.56990311,4.736646181,19.187418,Stores
1678,M,Meat Cutter,Meats,Arizona,Stores,41.97872628,3.810633688,91.3160507,Stores
1679,F,Cashier,Customer Service,New Mexico,Stores,37.43984203,2.263334027,85.2238963,Stores
1680,F,Cashier,Customer Service,Illinois,Stores,51.6518285,4.901930774,102.6531114,Stores
1681,F,Meats Manager,Meats,Nevada,Stores,42.94176999,6.6022294,72.12783749,Stores
1682,F,Dairy Person,Dairy,Kentucky,Stores,32.12615221,6.714808647,51.91341398,Stores
1683,M,Meats Manager,Meats,New Hampshire,Stores,35.28805689,5.483190606,14.46860835,Stores
1684,M,Meat Cutter,Meats,Connecticut,Stores,41.46677545,4.864230451,58.66789118,Stores
1685,M,Dairy Person,Dairy,Nebraska,Stores,40.0638836,1.854375719,38.67659535,Stores
1686,M,Dairy Person,Dairy,Oregon,Stores,53.44351343,1.762540995,129.5411562,Stores
1687,M,Dairy Person,Dairy,Mississippi,Stores,46.38593745,3.104912964,87.96053795,Stores
1689,M,Meat Cutter,Meats,Colorado,Stores,49.24410903,4.011722643,132.2504838,Stores
1690,F,Meat Cutter,Meats,Maine,Stores,22.39521651,2.5004962,4.686133919,Stores
1691,F,Produce Manager,Produce,Kansas,Stores,34.54041774,4.152932565,15.68954941,Stores
1692,M,Dairy Person,Dairy,Michigan,Stores,36.1603948,1.982701101,35.90239518,Stores
1693,F,Produce Manager,Produce,California,Stores,31.69983166,4.402305508,14.038078,Stores
1695,F,Meat Cutter,Meats,Wyoming,Stores,48.72621767,4.12346144,93.45487113,Stores
1696,F,Meat Cutter,Meats,Wisconsin,Stores,50.03964566,4.554740567,80.84716698,Stores
1697,M,Bakery Manager,Bakery,Oregon,Stores,51.79784754,2.692014119,72.05434466,Stores
1698,F,Meat Cutter,Meats,Pennsylvania,Stores,35.52866383,6.520839018,48.03392612,Stores
1699,M,Meat Cutter,Meats,Texas,Stores,34.91966608,7.880568437,13.59300753,Stores
1700,M,Meat Cutter,Meats,Mississippi,Stores,30.9686212,5.703059372,26.6147282,Stores
1701,M,Dairy Person,Dairy,Hawaii,Stores,57.42901069,5.688900288,123.2358931,Stores
1702,F,Dairy Person,Dairy,Rhode Island,Stores,35.78343365,4.081810596,44.73285337,Stores
1703,F,Cashier,Customer Service,Vermont,Stores,53.18973735,3.452650761,105.150326,Stores
1704,M,Dairy Person,Dairy,Vermont,Stores,32.48547607,5.657195056,37.81921981,Stores
1705,M,Dairy Person,Dairy,Indiana,Stores,47.65180705,4.287485619,73.30704276,Stores
1706,F,Processed Foods Manager,Processed Foods,Montana,Stores,38.66534921,4.190139389,72.74420472,Stores
1707,F,Dairy Person,Dairy,Missouri,Stores,43.96063559,3.940692227,71.61214332,Stores
1708,F,Meat Cutter,Meats,West Virginia,Stores,34.10302335,4.357667881,9.695015172,Stores
1709,M,Meat Cutter,Meats,Tennessee,Stores,43.759037,5.027815402,28.83033038,Stores
1710,M,Meats Manager,Meats,Louisiana,Stores,38.21009732,5.954590895,8.113761357,Stores
1711,M,Meat Cutter,Meats,Indiana,Stores,47.16793117,4.143884694,62.6808279,Stores
1713,M,Customer Service Manager,Customer Service,New York,Stores,44.47473109,3.483360302,83.540491,Stores
1714,M,Store Manager,Store Management,Montana,Stores,45.44643927,6.520645926,48.77847426,Stores
1715,F,Dairy Person,Dairy,Georgia,Stores,35.75349072,5.69386024,38.48222429,Stores
1716,F,Dairy Person,Dairy,New York,Stores,48.66005036,4.718000789,110.8149266,Stores
1717,M,Meat Cutter,Meats,North Dakota,Stores,48.05766282,3.980363983,95.98371776,Stores
1718,M,Bakery Manager,Bakery,Florida,Stores,36.14281564,6.55989533,19.21838177,Stores
1719,M,Meats Manager,Meats,Wyoming,Stores,56.6689191,4.742245484,94.81227249,Stores
1720,M,Meat Cutter,Meats,Texas,Stores,42.52035819,4.470656586,3.183646683,Stores
1721,F,Meat Cutter,Meats,Montana,Stores,42.89872289,7.69545006,28.18041498,Stores
1722,F,Dairy Person,Dairy,Iowa,Stores,46.53511802,6.443829319,40.72708278,Stores
1723,M,Produce Manager,Produce,Missouri,Stores,29.13863993,4.921574721,1.854739668,Stores
1724,M,Cashier,Customer Service,New Jersey,Stores,53.51407418,3.975351415,120.7952402,Stores
1725,M,Dairy Person,Dairy,Iowa,Stores,35.56955415,4.587901905,16.38791828,Stores
1726,F,Dairy Person,Dairy,Massachusetts,Stores,43.82088008,4.770995407,141.7715129,Stores
1727,M,Dairy Person,Dairy,Nebraska,Stores,46.17394987,5.26945148,99.76449389,Stores
1729,F,Dairy Person,Dairy,New Mexico,Stores,43.42612008,3.721499976,35.66075898,Stores
1730,F,Dairy Person,Dairy,Utah,Stores,39.07246677,3.28430673,6.264321985,Stores
1731,F,Cashier,Customer Service,Utah,Stores,39.82486591,5.442831744,62.74821652,Stores
1733,M,Meat Cutter,Meats,Maryland,Stores,44.14289036,3.402640637,91.65799261,Stores
1734,F,Meat Cutter,Meats,South Carolina,Stores,29.04312385,5.215820879,21.20088261,Stores
1735,F,Meat Cutter,Meats,Missouri,Stores,39.10048586,4.11792496,134.4778384,Stores
1736,F,Meats Manager,Meats,Indiana,Stores,40.46021736,3.292028751,56.97847282,Stores
1737,F,Dairy Person,Dairy,Iowa,Stores,39.55747031,2.94986695,23.94932125,Stores
1738,F,Dairy Person,Dairy,Idaho,Stores,51.35681146,4.585723985,90.71162193,Stores
1739,M,Dairy Person,Dairy,South Dakota,Stores,45.89519275,5.890687973,56.60783011,Stores
1740,F,Meat Cutter,Meats,Arkansas,Stores,35.895266,4.002715356,78.69373542,Stores
1741,M,Produce Manager,Produce,New Mexico,Stores,48.96022538,2.216573211,72.82760253,Stores
1742,M,Cashier,Customer Service,Missouri,Stores,47.66756271,4.452791398,58.47664412,Stores
1743,M,Dairy Person,Dairy,Louisiana,Stores,50.94080357,4.315025033,141.5249949,Stores
1744,F,Dairy Person,Dairy,Alabama,Stores,44.24223998,3.506548989,29.29419647,Stores
1745,M,Bakery Manager,Bakery,New York,Stores,35.94121733,4.742153228,49.32026577,Stores
1748,M,Dairy Person,Dairy,Alaska,Stores,44.88706541,5.566154992,39.15852123,Stores
1749,M,Meats Manager,Meats,Florida,Stores,58.10422632,3.638500861,157.6080799,Stores
1750,F,Dairy Person,Dairy,Oregon,Stores,28.48464645,5.902032658,24.70959908,Stores
1751,M,Meat Cutter,Meats,South Carolina,Stores,56.73338714,4.587972437,88.74970014,Stores
1753,M,Processed Foods Manager,Processed Foods,Massachusetts,Stores,34.62205844,7.253804961,8.017058262,Stores
1754,M,Customer Service Manager,Customer Service,Nevada,Stores,38.71582018,8.02669779,40.85182465,Stores
1756,F,Dairy Person,Dairy,Mississippi,Stores,54.00813803,4.952818207,124.3306447,Stores
1757,F,Dairy Person,Dairy,Maryland,Stores,33.43894888,4.680520341,16.70213771,Stores
